time,Power(W),Load_kW,shortwave_radiation_instant,direct_normal_irradiance_instant,diffuse_radiation_instant,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,temperature_2m ,relative_humidity_2m ,surface_pressure,wind_speed_10m,wind_direction_10m,direct_radiation_instant,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,uv_index,dew_point_2m,WS50M,WD50M,latitude,longitude,number,expver,cbh,cloud_cover_high,cloud_cover_low,cloud_cover_mid,cloud_cover,tciw,hour,day_of_year,month,day_of_week,is_day,solar_elevation
06/04/2016 00:00,0,0.218566171,0,0,0,0,0,0,28.89,85.6,100.54,9.31,228.2,0,0,0,0,0,26.26,11.04,228.3,9.67,80.18,0,1,748.82837,4.36,4.58,6.04,12.95,0.000878982,0,156,6,5,0,0
06/04/2016 01:00,0,0.325961312,0,0,0,0,0,0,28.84,85.24,100.48,9.37,230.6,0,0,0,0,0,26.13,11.12,230.7,9.67,80.18,0,1,530.9956,1.64,11.74,1.87,14.68,6.84E-05,1,156,6,5,0,0
06/04/2016 02:00,0,0.186693988,0,0,0,0,0,0,28.8,84.5,100.45,9.23,231.8,0,0,0,0,0,25.96,10.98,232,9.67,80.18,0,1,593.57275,3.48,18.27,1.73,22.27,0.000141599,2,156,6,5,0,0
06/04/2016 03:00,0,0.356295365,0,0,0,0,0,0,28.78,83.57,100.46,8.99,232.1,0,0,0,0,0,25.75,10.74,232.4,9.67,80.18,0,1,674.76514,6.6,29.09,0.04,34.97,0.000200192,3,156,6,5,0,0
06/04/2016 04:00,0,0.083267742,0,0,0,0,0,0,28.76,82.66,100.5,8.82,231.9,0,0,0,0,0,25.54,10.57,232.1,9.67,80.18,0,1,720.5664,6.46,27.82,0.39,33.07,0.000847061,4,156,6,5,0,0
06/04/2016 05:00,0,0.450112433,18.33,8.77,20.5,19.62,0.27,0.08,28.76,81.72,100.56,8.7,231.7,8.18,8.8,1.01,0,0.03,25.33,10.43,231.9,9.67,80.18,0,1,750.96655,20.01,14.53,4.54,32.69,0.005632736,5,156,6,5,0,0
06/04/2016 06:00,794.4,3.244015734,176.4,261.17,105.11,189.05,0.49,0.06,29,80.15,100.65,8.64,232.5,83.53,89.27,9.28,0.07,0.35,25.25,10.11,232.6,9.67,80.18,0,1,742.917,34.27,22.08,3.86,50.41,0.010426845,6,156,6,5,1,3.69153212
06/04/2016 07:00,2678.25,2.951801524,387.98,579.81,127.41,413.23,0.59,0.06,29.4,77.77,100.73,8.56,234.3,185.53,196.81,22.29,0.38,1.88,25.13,9.81,234.8,9.67,80.18,0,1,783.79517,43.74,12.71,0.7,51.83,0.011266783,7,156,6,5,1,17.45996369
06/04/2016 08:00,5827.25,0.915735292,577.33,587.37,171.42,621.5,0.63,0.05,29.81,75,100.76,8.48,238.2,275.97,295.07,35.14,0.87,4.4,24.92,9.69,238.6,9.67,80.18,0,1,2147.4773,66.99,14.45,0.73,72.57,0.004909691,8,156,6,5,1,31.30772539
06/04/2016 09:00,6580.75,1.064520214,708.03,526.57,217.51,787.97,0.64,0.05,30.11,73.08,100.76,8.28,240.1,338.1,372.52,44.9,1.39,7.15,24.78,9.41,240.5,9.67,80.18,0,1,1024.126,67.01,12.03,1.57,73.16,0.004899945,9,156,6,5,1,45.08904256
06/04/2016 10:00,10112.36364,0.908269195,812.05,608.48,237.03,897.05,0.66,0.05,30.37,71.82,100.7,7.88,240,386.22,422.75,52,1.8,9.43,24.74,8.91,240.3,9.67,80.18,0,1,1872.8645,63.21,9.94,2.34,68.73,0.004309617,10,156,6,5,1,58.52851283
06/04/2016 11:00,9669.916667,0.386430311,862.72,653.62,221.4,932.12,0.67,0.05,30.64,70.73,100.62,7.36,239.3,409.3,438.26,55.12,1.97,10.57,24.73,8.32,239.7,9.67,80.18,0,1,2135.773,65.2,3.32,3.26,67.14,0.001071785,11,156,6,5,1,70.71011916
06/04/2016 12:00,7151.25,0.311494629,854.55,570.63,285.36,904.17,0.68,0.05,30.93,69.61,100.52,6.9,236.7,405.7,425.5,53.98,1.88,9.93,24.75,7.79,237.2,9.67,80.18,0,1,2390.0076,63.03,0.23,13.43,65.98,0.001077905,12,156,6,5,1,77.13150657
06/04/2016 13:00,6385.916667,0.334246867,749.35,526.08,248.11,807.92,0.66,0.05,31.18,68.92,100.45,6.54,231.4,356.33,381.32,46.94,1.49,7.62,24.82,7.38,232.2,9.67,80.18,0,1,1891.2305,45.43,1.02,28,59.74,0.001723695,13,156,6,5,1,70.71011916
06/04/2016 14:00,3447.25,0.19463595,568.6,464.41,233.09,652.1,0.59,0.05,31.23,69.18,100.4,6.53,224.2,271.68,308.9,35.26,0.94,4.85,24.92,7.38,225.2,9.67,80.18,0,1,1379.8499,31.17,0.21,26.81,47.55,0.001870028,14,156,6,5,1,58.52851283
06/04/2016 15:00,3168.333333,0.345097084,409.38,384.42,180.4,450.5,0.57,0.06,31.11,70.59,100.4,6.77,216.7,195.92,214.05,24.11,0.46,2.28,25.15,7.71,217.7,9.67,80.18,0,1,791.2356,29.57,0.45,26.22,45.34,0.000710444,15,156,6,5,1,45.08904256
06/04/2016 16:00,2631.166667,0.543980705,203.93,300.78,114.15,228.45,0.48,0.06,30.77,73.84,100.43,7.02,209.5,97,108,11.19,0.11,0.55,25.57,8.15,210.4,9.67,80.18,0,1,567.28,22.34,0.21,0.22,22.56,0.000827658,16,156,6,5,1,31.30772539
06/04/2016 17:00,544.3636364,0.912381282,36.95,32.16,36.02,38.97,0.31,0.07,30.22,78.96,100.5,7.16,203.7,16.97,17.81,2.05,0.01,0.03,26.19,8.62,204.4,9.67,80.18,0,1,1529.2471,33.07,5.97,5.24,37.61,0.002084978,17,156,6,5,1,17.45996369
06/04/2016 18:00,83.66666667,2.626316045,0,0,0,0,0,0,29.78,82.95,100.56,7.6,201.5,0,0,0,0,0,26.58,9.21,202.1,9.67,80.18,0,1,585.0469,41.4,8.4,4.65,47.87,0.003625536,18,156,6,5,1,3.69153212
06/04/2016 19:00,0,3.015402041,0,0,0,0,0,0,29.57,85.34,100.62,8,202.3,0,0,0,0,0,26.86,9.59,202.8,9.67,80.18,0,1,687.65845,51.66,7.34,3.13,55.51,0.003087158,19,156,6,5,0,0
06/04/2016 20:00,0,3.035461335,0,0,0,0,0,0,29.47,86.28,100.65,8.27,205.6,0,0,0,0,0,26.96,9.9,206.1,9.67,80.18,0,1,661.6687,35.11,9.35,9.37,43.49,0.003780991,20,156,6,5,0,0
06/04/2016 21:00,0,0.931783928,0,0,0,0,0,0,29.48,85.14,100.68,8.6,211.5,0,0,0,0,0,26.74,10.36,212,9.67,80.18,0,1,598.9563,22.94,11.42,5.72,35.44,0.011531331,21,156,6,5,0,0
06/04/2016 22:00,0,2.540795614,0,0,0,0,0,0,29.46,83.12,100.66,9.07,219.4,0,0,0,0,0,26.32,10.92,219.7,9.67,80.18,0,1,687.24634,16.92,7.81,8.5,26.98,0.007974692,22,156,6,5,0,0
06/04/2016 23:00,0,2.058086924,0,0,0,0,0,0,29.32,82.44,100.61,9.4,225.7,0,0,0,0,0,26.04,11.3,225.9,9.67,80.18,0,1,632.69946,33.04,11.45,17.06,43.97,0.005368527,23,156,6,5,0,0
06/05/2016 00:00,0,0.16396751,0,0,0,0,0,0,29.13,82.62,100.54,9.54,230.7,0,0,0,0,0,25.89,11.44,230.8,9.67,80.18,0,1,535.64526,41.71,11.09,29.9,60.54,0.005414888,0,157,6,6,0,0
06/05/2016 01:00,0,0.288906362,0,0,0,0,0,0,28.96,83.08,100.49,9.43,234.4,0,0,0,0,0,25.82,11.29,234.6,9.67,80.18,0,1,510.448,29.9,12.39,69.79,75.93,0.007134784,1,157,6,6,0,0
06/05/2016 02:00,0,0,0,0,0,0,0,0,28.89,83.4,100.46,8.98,237.8,0,0,0,0,0,25.82,10.78,238,9.67,80.18,0,1,550.5105,26.55,10.65,72.98,80.56,0.008703295,2,157,6,6,0,0
06/05/2016 03:00,0,0.238465681,0,0,0,0,0,0,28.88,83.49,100.47,8.47,241.1,0,0,0,0,0,25.82,10.27,241.4,9.67,80.18,0,1,593.6843,32.56,16.27,47.67,68.19,0.005756706,3,157,6,6,0,0
06/05/2016 04:00,0,0.201213006,0,0,0,0,0,0,28.85,83.56,100.51,7.99,243.3,0,0,0,0,0,25.81,9.68,243.4,9.67,80.18,0,1,674.9072,40.78,23.23,6.23,54.59,0.003398392,4,157,6,6,0,0
06/05/2016 05:00,0,0.291947843,18.23,12.27,19.93,18.75,0.27,0.08,28.85,83.49,100.58,7.59,242.9,8.18,8.45,1.01,0,0.03,25.78,9.27,243.1,9.67,80.18,0,1,717.01416,23.31,18.03,6.17,39.97,0.002093496,5,157,6,6,0,0
06/05/2016 06:00,579,2.88804746,175,246.17,115.9,181.15,0.48,0.06,29.1,82.24,100.66,7.52,241,82.38,85.2,9.14,0.07,0.35,25.77,8.92,241.4,9.67,80.18,0,1,768.0039,15.22,21.37,6.36,36.27,0.001719959,6,157,6,6,1,3.708332866
06/05/2016 07:00,2257.2,3.452268635,390.42,417.99,165.84,402.3,0.6,0.06,29.42,80.37,100.73,7.61,237.7,186.07,191.22,22.11,0.38,1.88,25.71,8.73,238.2,9.67,80.18,0,1,927.124,14.03,16.45,7.83,28.18,0.002058059,7,157,6,6,1,17.46643083
06/05/2016 08:00,6323.25,0.886516524,583.03,545.21,195.58,609.83,0.64,0.05,29.78,77.7,100.77,7.93,235.3,277.93,289.42,35.05,0.88,4.43,25.49,9,236,9.67,80.18,0,1,1407.2642,18.79,2.02,1.61,20.73,0.002396187,8,157,6,6,1,31.30338854
06/05/2016 09:00,8513.583333,0.700294106,725.45,581.03,213.07,776.78,0.66,0.05,30.11,75.43,100.78,8.15,233.9,345.7,367.3,45.17,1.4,7.28,25.31,9.2,234.5,9.67,80.18,0,1,1387.0383,25.53,4.43,3.47,30.85,0.002144735,9,157,6,6,1,45.0717863
06/05/2016 10:00,10349.5,0.453234714,852.62,516.69,313.84,885.95,0.69,0.05,30.38,74.03,100.75,8.18,232.1,405.13,417.88,53.7,1.86,9.93,25.26,9.2,232.6,9.67,80.18,0,1,3909.6782,23,0.65,9.91,30.49,0.001907899,10,157,6,6,1,58.49272893
06/05/2016 11:00,7651.25,0.366869722,893.92,539.99,290.62,930,0.7,0.05,30.67,72.84,100.68,8.18,229.8,424.91,438.16,56.95,2.06,11.15,25.25,9.19,230.3,9.67,80.18,0,1,3972.9595,27.44,0.01,3.37,30.56,0.001738225,11,157,6,6,1,70.64127503
06/05/2016 12:00,7411.166667,0.269890722,858.38,452.74,336.01,903.8,0.69,0.05,30.87,72.02,100.6,8.24,227,408.3,425.93,54.64,1.93,10.25,25.27,9.27,227.5,9.67,80.18,0,1,3572.7166,53.27,1.22,4.29,55.44,0.001287815,12,157,6,6,1,77.02339846
06/05/2016 13:00,7119.083333,0.628430268,790.03,573.55,231.53,810.08,0.69,0.05,30.95,71.83,100.54,8.38,224,375.37,382.55,49.26,1.58,8.23,25.3,9.46,224.6,9.67,80.18,0,1,2626.3264,63.23,3.23,5.42,66.01,0.00037845,13,157,6,6,1,70.64127503
06/05/2016 14:00,9560.666667,0.785053641,637.2,553.38,237.44,656.38,0.67,0.05,30.88,72.55,100.5,8.6,220.4,303.75,310.97,38.58,1.03,5.3,25.39,9.76,221.1,9.67,80.18,0,1,836.83203,32.67,12.36,13.52,43.39,0.00106447,14,157,6,6,1,58.49272893
06/05/2016 15:00,7838.636364,0.444832631,435.8,421.83,182.52,457.5,0.61,0.06,30.63,74.22,100.49,8.91,216.6,208,217.38,25.41,0.49,2.42,25.53,10.16,217.4,9.67,80.18,0,1,505.2317,34.2,18.9,11.67,49.13,0.001623469,15,157,6,6,1,45.0717863
06/05/2016 16:00,3857.083333,0.58857031,218.68,311.58,116.83,236.1,0.51,0.06,30.29,76.61,100.51,9.24,213,103.82,111.73,11.75,0.12,0.6,25.74,10.66,213.7,9.67,80.18,0,1,519.4519,47.09,19.26,6.19,62.85,0.00180656,16,157,6,6,1,31.30338854
06/05/2016 17:00,723.9090909,1.132481456,38.62,55.76,36.09,41.55,0.32,0.07,29.81,80.18,100.56,9.33,209.5,17.67,18.88,2.09,0.01,0.03,26.04,11.02,210,9.67,80.18,0,1,529.05444,74.18,28.56,7.42,82.74,0.005552571,17,157,6,6,1,17.46643083
06/05/2016 18:00,134,2.538184632,0,0,0,0,0,0,29.43,83.34,100.62,9.41,206.2,0,0,0,0,0,26.32,11.22,206.7,9.67,80.18,0,1,534.08716,84.71,29.39,4.72,88.82,0.02226419,18,157,6,6,1,3.708332866
06/05/2016 19:00,0,3.084180739,0,0,0,0,0,0,29.27,84.84,100.69,9.73,205.2,0,0,0,0,0,26.48,11.59,205.9,9.67,80.18,0,1,481.88477,91.44,23.11,7.32,93.38,0.014024962,19,157,6,6,0,0
06/05/2016 20:00,0,2.803004221,0,0,0,0,0,0,29.2,85.3,100.74,10.22,207.4,0,0,0,0,0,26.5,12.2,208.1,9.67,80.18,0,1,514.6741,86.03,17.23,2.77,89.3,0.006325424,20,157,6,6,0,0
06/05/2016 21:00,0,0.84253414,0,0,0,0,0,0,29.14,85.06,100.76,10.77,212.8,0,0,0,0,0,26.4,12.82,213.5,9.67,80.18,0,1,551.2717,90.02,7.47,3.08,90.95,0.015293032,21,157,6,6,0,0
06/05/2016 22:00,0,2.637944647,0,0,0,0,0,0,29.07,84.77,100.74,10.99,218.6,0,0,0,0,0,26.27,13.1,219.1,9.67,80.18,0,1,535.22266,91.21,14.11,6.64,92.8,0.013244577,22,157,6,6,0,0
06/05/2016 23:00,0,2.404788899,0,0,0,0,0,0,29,84.64,100.7,10.96,223.6,0,0,0,0,0,26.18,13.08,223.9,9.67,80.18,0,1,543.0801,89.52,14.05,6.69,89.78,0.014758028,23,157,6,6,0,0
06/06/2016 00:00,0,0.055661626,0,0,0,0,0,0,28.99,83.96,100.62,11.13,227.5,0,0,0,0,0,26.02,13.38,228,9.67,80.18,0,1,524.18066,79.07,13.67,9.76,82.08,0.013461743,0,158,6,0,0,0
06/06/2016 01:00,0,0.088017901,0,0,0,0,0,0,29,83,100.57,11.23,230.5,0,0,0,0,0,25.84,13.51,230.8,9.67,80.18,0,1,440.69116,74.64,16.4,15.53,81.57,0.017086864,1,158,6,0,0,0
06/06/2016 02:00,0,0.18484315,0,0,0,0,0,0,28.96,82.54,100.54,10.93,231.9,0,0,0,0,0,25.71,13.19,232.3,9.67,80.18,0,1,463.34253,79.06,31.61,26.78,87.64,0.016156092,2,158,6,0,0,0
06/06/2016 03:00,0,0.191828164,0,0,0,0,0,0,28.93,82.34,100.56,10.67,232.8,0,0,0,0,0,25.62,12.86,233.2,9.67,80.18,0,1,546.4021,67.94,20.64,24.22,78.14,0.024556894,3,158,6,0,0,0
06/06/2016 04:00,0,0.238415739,0,0,0,0,0,0,28.91,82.28,100.61,10.31,232.8,0,0,0,0,0,25.6,12.43,233.2,9.67,80.18,0,1,588.98486,57.53,18.99,13.51,66.06,0.020598859,4,158,6,0,0,0
06/06/2016 05:00,0,0.461466902,17.88,20.43,21.74,20.42,0.26,0.07,28.9,82.42,100.68,9.94,232.2,8.05,9.07,1.01,0,0.03,25.62,11.97,232.5,9.67,80.18,0,1,613.65283,47.42,25.62,13.27,64.05,0.017493758,5,158,6,0,0,0
06/06/2016 06:00,1016.333333,2.678072204,163.8,267.23,104.5,194.8,0.45,0.06,29.14,81.51,100.76,9.8,231.5,78.22,92.12,9.07,0.08,0.38,25.67,11.6,231.9,9.67,80.18,0,1,652.8308,41.04,16.61,7.42,51.6,0.014993265,6,158,6,0,1,3.724079002
06/06/2016 07:00,3128,2.733426484,367.67,410.88,186.51,419.95,0.56,0.06,29.49,79.55,100.83,9.83,231.2,176.72,200.15,21.75,0.4,1.95,25.61,11.46,231.7,9.67,80.18,0,1,682.69385,51.39,23.38,15.22,62.81,0.016651139,7,158,6,0,1,17.47243841
06/06/2016 08:00,6199.454545,0.617320504,570.65,441.84,239.12,628.03,0.63,0.05,29.79,77.5,100.87,9.93,231.7,273.73,298.35,35.26,0.93,4.8,25.45,11.48,232.2,9.67,80.18,0,1,652.7356,66.14,33.16,14.11,78.4,0.010244552,8,158,6,0,1,31.29920835
06/06/2016 09:00,8244.181818,0.547412377,718.72,637.55,244.16,794.15,0.65,0.05,30.05,76.02,100.86,9.89,231.6,343.15,375.7,45.75,1.47,7.62,25.38,11.36,232,9.67,80.18,0,1,798.56665,46.52,26.3,9.79,65.79,0.006596539,9,158,6,0,1,45.05542014
06/06/2016 10:00,10436.5,0.48075785,865.42,679.02,192.4,903.22,0.7,0.05,30.27,74.88,100.81,9.74,230.7,412.72,426.05,55.38,1.97,10.62,25.34,11.12,231.1,9.67,80.18,0,1,6997.8203,43.19,1.89,3.54,46.04,0.002020243,10,158,6,0,1,58.45889724
06/06/2016 11:00,9321.75,0.715381975,906.88,556.54,292.4,937.95,0.71,0.05,30.42,74.22,100.74,9.68,229.1,430.48,441.3,57.67,2.13,11.62,25.33,11.02,229.6,9.67,80.18,0,1,9612.113,32.12,0,1.72,32.62,0.00127931,11,158,6,0,1,70.57639164
06/06/2016 12:00,9680.333333,0.254349674,820.92,582.32,207.43,909.8,0.66,0.05,30.46,74.05,100.64,9.73,227.7,390.05,428.53,52.83,1.9,10.25,25.33,11.07,228.3,9.67,80.18,0,1,8351.039,36.64,0,1.02,37.65,0.002836998,12,158,6,0,1,76.92200103
06/06/2016 13:00,9714.090909,0.381775493,699.5,590.83,177.15,813.83,0.61,0.05,30.38,74.33,100.55,9.81,226.2,333.71,384.48,44.89,1.48,7.65,25.31,11.17,226.8,9.67,80.18,0,1,5656.4453,57.44,0,0.77,57.99,0.005376287,13,158,6,0,1,70.57639164
06/06/2016 14:00,7115.75,0.391401908,624.08,487.02,253.4,658.17,0.65,0.05,30.22,75.16,100.51,9.82,224.2,298.45,312.32,38.11,1.05,5.45,25.36,11.2,224.8,9.67,80.18,0,1,2764.0374,79.22,0.47,1.93,79.38,0.005976562,14,158,6,0,1,58.45889724
06/06/2016 15:00,5857.416667,0.640496367,430.73,473.47,167.52,457.45,0.6,0.06,30.05,76.19,100.5,9.83,221.6,206.29,217.9,25.29,0.5,2.5,25.42,11.25,222.1,9.67,80.18,0,1,1780.3174,97.63,0.78,3.55,97.77,0.010476988,15,158,6,0,1,45.05542014
06/06/2016 16:00,3617.25,1.006123982,209.1,309.91,113.09,234.73,0.49,0.06,29.81,77.76,100.54,9.75,218.7,99.82,111.4,11.49,0.12,0.6,25.52,11.31,219.3,9.67,80.18,0,1,1140.1992,95.1,1.88,5.24,95.31,0.013775658,16,158,6,0,1,31.29920835
06/06/2016 17:00,743.9090909,0.797884656,36.6,21.52,41.1,41.03,0.3,0.07,29.46,80.11,100.59,9.55,216.6,16.98,18.82,2.05,0.01,0.03,25.68,11.32,217,9.67,80.18,0,1,663.74756,92.01,13.97,7.34,93.03,0.007564928,17,158,6,0,1,17.47243841
06/06/2016 18:00,130.4,2.332458789,0,0,0,0,0,0,29.2,82.01,100.67,9.45,215.4,0,0,0,0,0,25.82,11.32,215.9,9.67,80.18,0,1,647.9392,92.39,9.36,12.9,93.39,0.006224558,18,158,6,0,1,3.724079002
06/06/2016 19:00,0,2.837598126,0,0,0,0,0,0,29.13,82.67,100.74,9.46,214.7,0,0,0,0,0,25.89,11.34,215.2,9.67,80.18,0,1,670.0681,94.55,7.46,11.43,95.17,0.007838063,19,158,6,0,0,0
06/06/2016 20:00,0,2.613021902,0,0,0,0,0,0,29.1,83.19,100.81,9.47,214.6,0,0,0,0,0,25.97,11.38,215.2,9.67,80.18,0,1,559.6787,97.06,11.63,12.63,97.06,0.010178022,20,158,6,0,0,0
06/06/2016 21:00,0,1.185464178,0,0,0,0,0,0,29.05,83.77,100.85,9.55,215.8,0,0,0,0,0,26.05,11.48,216.4,9.67,80.18,0,1,516.1052,97.92,14.56,8.61,97.92,0.016394176,21,158,6,0,0,0
06/06/2016 22:00,0,2.351439677,0,0,0,0,0,0,28.99,84.21,100.83,9.77,218.3,0,0,0,0,0,26.07,11.73,218.8,9.67,80.18,0,1,481.19702,100,18.41,1.85,100,0.019989379,22,158,6,0,0,0
06/06/2016 23:00,0,1.985851762,0,0,0,0,0,0,28.91,84.47,100.77,9.93,220.9,0,0,0,0,0,26.05,11.92,221.3,9.67,80.18,0,1,466.4641,100,12.24,3.43,100,0.02075712,23,158,6,0,0,0
06/07/2016 00:00,0,0.228656632,0,0,0,0,0,0,28.86,84.45,100.69,10.05,222.3,0,0,0,0,0,26,12.05,222.6,9.67,80.18,0,1,475.6526,98.98,10.5,4.57,98.98,0.012583368,0,159,6,1,0,0
06/07/2016 01:00,0,0.30312614,0,0,0,0,0,0,28.8,84.81,100.63,9.93,221.9,0,0,0,0,0,26.01,11.91,222.2,9.67,80.18,0,1,375.33398,93.73,14.12,9.39,94.58,0.006358787,1,159,6,1,0,0
06/07/2016 02:00,0,0.261694314,0,0,0,0,0,0,28.74,85.21,100.61,9.58,219.5,0,0,0,0,0,26.04,11.49,219.8,9.67,80.18,0,1,338.51978,80.25,16.82,12.04,83.27,0.005585931,2,159,6,1,0,0
06/07/2016 03:00,0,0.216670642,0,0,0,0,0,0,28.66,85.85,100.62,9.3,215.4,0,0,0,0,0,26.08,11.12,215.6,9.67,80.18,0,1,458.15576,88.76,21.02,11.49,91.57,0.006104797,3,159,6,1,0,0
06/07/2016 04:00,0,0.297084487,0,0,0,0,0,0,28.57,86.36,100.64,9.41,211.7,0,0,0,0,0,26.09,11.23,212,9.67,80.18,0,1,585.7036,97.91,15.44,8.94,98.12,0.015652593,4,159,6,1,0,0
06/07/2016 05:00,0,0.340586241,18.25,9.95,20.14,19.52,0.27,0.08,28.53,86.59,100.68,9.49,209.9,8.25,8.88,1.01,0,0.03,26.09,11.3,210.2,9.67,80.18,0,1,581.41675,100,17.67,21.59,100,0.015795503,5,159,6,1,0,0
06/07/2016 06:00,674.0909091,2.900666449,161.15,222.53,96.66,190.8,0.45,0.06,28.62,86.39,100.73,9.57,209.4,77.27,91.1,8.74,0.08,0.38,26.14,11.21,209.8,9.67,80.18,0,1,647.8655,99.54,24.22,9.77,99.56,0.014971893,6,159,6,1,1,3.738768077
06/07/2016 07:00,2999,2.952129204,349,553.09,108.85,414.83,0.54,0.06,28.87,85.35,100.78,9.85,210.3,168.62,199.3,20.63,0.38,1.85,26.18,11.43,210.7,9.67,80.18,0,1,532.115,97.88,21.03,11.04,98.67,0.015079271,7,159,6,1,1,17.47799581
06/07/2016 08:00,4276,0.78534851,547.38,530.66,179.62,622,0.6,0.05,29.27,83.23,100.81,10.35,213.2,265.05,297.7,34.41,0.91,4.68,26.15,12.06,213.7,9.67,80.18,0,1,604.5554,98.4,11.06,6.66,98.4,0.016093824,8,159,6,1,1,31.29520776
06/07/2016 09:00,2808.25,0.629569492,694.4,535.88,206.55,788,0.63,0.05,29.63,80.99,100.82,10.68,216.7,336.2,375.55,44.87,1.45,7.57,26.03,12.45,217,9.67,80.18,0,1,675.03076,98.52,19.42,6.52,98.52,0.018286314,9,159,6,1,1,45.03998399
06/07/2016 10:00,3423.916667,0.615374778,696.58,691.57,233.71,896.1,0.57,0.05,29.91,79.15,100.79,10.81,219.4,334.5,425.74,46.77,1.71,8.85,25.92,12.59,219.7,9.67,80.18,0,1,606.4558,98.51,7.08,2.21,98.51,0.017356113,10,159,6,1,1,58.42708034
06/07/2016 11:00,2794.666667,0.240284891,795.62,503.64,318.5,922.5,0.62,0.05,30.04,78.3,100.73,10.86,221.2,382.68,436.82,51.69,1.94,10.35,25.86,12.62,221.4,9.67,80.18,0,1,593.8718,98.58,11.28,5.42,99.03,0.01937266,11,159,6,1,1,70.51555118
06/07/2016 12:00,5425.909091,0.377446881,741.78,406.65,375.4,894.75,0.59,0.05,30.04,78.17,100.66,10.88,221.7,358.08,423.92,48.31,1.77,9.15,25.84,12.61,222,9.67,80.18,0,1,553.3047,99.53,9.6,2.96,99.53,0.01962253,12,159,6,1,1,76.82734433
06/07/2016 13:00,9053.333333,0.272776259,691.72,451.75,413.32,799.9,0.61,0.05,30.02,78.06,100.6,10.85,221.4,330.8,379.85,43.78,1.48,7.28,25.79,12.59,221.7,9.67,80.18,0,1,990.6052,99.54,8.65,3.2,99.54,0.019048862,13,159,6,1,1,70.51555118
06/07/2016 14:00,7901.285714,0.404303913,533.22,437.54,234.14,645.78,0.56,0.05,29.97,78.22,100.56,10.6,219.8,257.88,307.72,33.73,0.94,5.03,25.78,12.31,220.2,9.67,80.18,0,1,462.78735,99.56,26.3,1.89,99.56,0.024975121,14,159,6,1,1,58.42708034
06/07/2016 15:00,5661,0.652655789,370.38,166.1,217.24,447.35,0.52,0.06,29.84,79.13,100.54,10.13,217.2,179.05,213.93,22.78,0.47,2.38,25.84,11.79,217.7,9.67,80.18,0,1,433.92676,100,15.14,2.27,100,0.031768486,15,159,6,1,1,45.03998399
06/07/2016 16:00,2856.909091,0.636894559,176.05,60.15,130.37,228.02,0.41,0.06,29.58,80.91,100.56,9.59,214.2,85.28,108.67,10.65,0.12,0.6,25.98,11.3,214.6,9.67,80.18,0,1,413.885,99.56,28.98,3.02,99.56,0.033453733,16,159,6,1,1,31.29520776
06/07/2016 17:00,971.2222222,0.8860585,31.95,5.83,34.62,39.83,0.26,0.07,29.25,83.34,100.6,9.11,211.3,15.13,18.5,1.95,0.01,0.03,26.15,10.86,211.6,9.67,80.18,0,1,385.66675,98.64,12.05,1.69,98.9,0.028610915,17,159,6,1,1,17.47799581
06/07/2016 18:00,160.75,2.207589464,0,0,0,0,0,0,29,85.26,100.65,8.83,208.4,0,0,0,0,0,26.3,10.62,208.9,9.67,80.18,0,1,372.91577,98.17,21.61,14.18,98.74,0.035212286,18,159,6,1,1,3.738768077
06/07/2016 19:00,0,2.79477395,0,0,0,0,0,0,28.91,86.08,100.71,8.8,206.1,0,0,0,0,0,26.37,10.55,206.7,9.67,80.18,0,1,651.39746,97.29,16.71,14.53,97.88,0.033867728,19,159,6,1,0,0
06/07/2016 20:00,0,2.607788351,0,0,0,0,0,0,28.86,86.74,100.77,8.85,204.7,0,0,0,0,0,26.45,10.59,205.2,9.67,80.18,0,1,459.1223,95.93,19.63,16.15,96.78,0.030264184,20,159,6,1,0,0
06/07/2016 21:00,0,1.230967866,0,0,0,0,0,0,28.81,87.33,100.8,8.99,204.9,0,0,0,0,0,26.52,10.74,205.4,9.67,80.18,0,1,376.87598,92.21,21.51,14.4,94.46,0.01736208,21,159,6,1,0,0
06/07/2016 22:00,0,2.223256879,0,0,0,0,0,0,28.76,87.82,100.79,9.3,207.5,0,0,0,0,0,26.55,11.12,208.1,9.67,80.18,0,1,459.66626,49.03,11.09,26.13,65.93,0.011013888,22,159,6,1,0,0
06/07/2016 23:00,0,2.06900286,0,0,0,0,0,0,28.77,87.85,100.74,9.53,211.7,0,0,0,0,0,26.57,11.37,212.3,9.67,80.18,0,1,515.18164,70.58,22.37,14.95,79.15,0.011016931,23,159,6,1,0,0
06/08/2016 00:00,0,0.179598905,0,0,0,0,0,0,28.75,88.09,100.68,9.61,215.9,0,0,0,0,0,26.59,11.49,216.4,9.67,80.18,0,1,357.15698,72.93,15.78,6.05,78.41,0.017094426,0,160,6,2,0,0
06/08/2016 01:00,0,0.370508909,0,0,0,0,0,0,28.76,87.95,100.62,9.59,219.8,0,0,0,0,0,26.58,11.44,220.1,9.67,80.18,0,1,313.13818,81.01,26.3,7.66,85.47,0.018386986,1,160,6,2,0,0
